date,close,pct_change
2004/8/20,1060.23 ,0.000973378
2004/8/23,1047.21 ,-0.012277536
2004/8/24,1059.42 ,0.01165762
2004/8/25,1055.53 ,-0.003675596
2004/8/26,1051.00 ,-0.004292647
2004/8/27,1039.24 ,-0.011186542
2004/8/30,1038.34 ,-0.000860246
2004/8/31,1055.97 ,0.016975107
2004/9/1,1040.06 ,-0.015071451
2004/9/2,1045.37 ,0.005109345
2004/9/3,1043.54 ,-0.001752491
2004/9/6,1039.67 ,-0.003707583
2004/9/7,1041.49 ,0.001747673
2004/9/8,1031.61 ,-0.009485494
2004/9/9,1012.56 ,-0.018466352
2004/9/10,1015.15 ,0.002562821
2004/9/13,993.26 ,-0.021561324
2004/9/14,1023.41 ,0.030347451
2004/9/15,1066.28 ,0.041895396
2004/9/16,1077.92 ,0.010909872
2004/9/17,1112.77 ,0.032332791
2004/9/20,1152.13 ,0.035370388
2004/9/21,1143.46 ,-0.007523483
2004/9/22,1120.11 ,-0.020420514
2004/9/23,1157.93 ,0.033764601
2004/9/24,1135.97 ,-0.018960592
2004/9/27,1128.05 ,-0.006976398
2004/9/28,1136.34 ,0.007349865
2004/9/29,1124.01 ,-0.010851515
2004/9/30,1109.32 ,-0.013063964
2004/10/8,1131.92 ,0.020364655
2004/10/11,1126.33 ,-0.004932349
2004/10/12,1103.55 ,-0.020229382
2004/10/13,1104.18 ,0.000571793
2004/10/14,1060.13 ,-0.039894836
2004/10/15,1061.64 ,0.001429074
2004/10/18,1063.47 ,0.001723745
2004/10/19,1066.64 ,0.002975161
2004/10/20,1062.90 ,-0.003500726
2004/10/21,1049.97 ,-0.012168572
2004/10/22,1063.14 ,0.012548001
2004/10/25,1049.19 ,-0.013124293
2004/10/26,1059.25 ,0.009592162
2004/10/27,1069.69 ,0.009847496
2004/10/28,1068.68 ,-0.000941399
2004/10/29,1050.30 ,-0.017197884
2004/11/1,1038.43 ,-0.011302496
2004/11/2,1035.73 ,-0.002595269
2004/11/3,1054.69 ,0.018305876
2004/11/4,1032.72 ,-0.020830706
2004/11/5,1033.80 ,0.001046747
2004/11/8,1034.81 ,0.000968269
2004/11/9,1037.21 ,0.002324109
2004/11/10,1076.28 ,0.037669324
2004/11/11,1070.27 ,-0.005584044
2004/11/12,1072.62 ,0.002193837
2004/11/15,1084.71 ,0.01126868
2004/11/16,1084.65 ,-4.98E-05
2004/11/17,1074.39 ,-0.009457411
2004/11/18,1085.03 ,0.009903257
2004/11/19,1091.37 ,0.00584037
2004/11/22,1094.35 ,0.002730511
2004/11/23,1084.88 ,-0.008655358
2004/11/24,1077.67 ,-0.006644059
2004/11/25,1076.34 ,-0.001232287
2004/11/26,1074.99 ,-0.001260751
2004/11/29,1061.35 ,-0.012682956
2004/11/30,1062.81 ,0.001377488
2004/12/1,1058.15 ,-0.00438835
2004/12/2,1056.06 ,-0.0019742
2004/12/3,1058.33 ,0.002152338
2004/12/6,1060.25 ,0.001814172
2004/12/7,1048.18 ,-0.011386894
2004/12/8,1049.18 ,0.000949264
2004/12/9,1059.53 ,0.00986965
2004/12/10,1043.55 ,-0.015079313
2004/12/13,1037.45 ,-0.005847326
2004/12/14,1034.29 ,-0.00304496
2004/12/15,1037.88 ,0.00347097
2004/12/16,1033.27 ,-0.004442697
2004/12/17,1023.00 ,-0.009945106
2004/12/20,1009.37 ,-0.013316768
2004/12/21,1008.12 ,-0.001242355
2004/12/22,1034.03 ,0.025705299
2004/12/23,1015.51 ,-0.017913355
2004/12/24,1016.40 ,0.000874437
2004/12/27,1012.45 ,-0.003889224
2004/12/28,1010.70 ,-0.001726514
2004/12/29,1005.53 ,-0.005115282
2004/12/30,1003.99 ,-0.001529546
2004/12/31,1000.00 ,-0.003973151
2005/1/4,982.79 ,-0.017206
2005/1/5,992.56 ,0.009941046
2005/1/6,983.17 ,-0.009460347
2005/1/7,983.96 ,0.000797417
2005/1/10,993.88 ,0.010082747
2005/1/11,997.14 ,0.003276053
2005/1/12,996.75 ,-0.000388112
2005/1/13,996.88 ,0.000129421
2005/1/14,988.31 ,-0.008597851
2005/1/17,967.45 ,-0.021100752
2005/1/18,974.69 ,0.007480474
2005/1/19,967.21 ,-0.007673217
2005/1/20,956.25 ,-0.011336731
2005/1/21,982.60 ,0.027565111
2005/1/24,998.13 ,0.015803925
2005/1/25,997.78 ,-0.00035867
2005/1/26,989.93 ,-0.007864499
2005/1/27,974.63 ,-0.015452639
2005/1/28,969.21 ,-0.005563131
2005/1/31,954.88 ,-0.014785253
2005/2/1,955.95 ,0.001122655
2005/2/2,1006.91 ,0.053310264
2005/2/3,993.22 ,-0.013603956
2005/2/4,1016.86 ,0.023804514
2005/2/16,1023.58 ,0.006614493
2005/2/17,1020.61 ,-0.002909385
2005/2/18,1006.06 ,-0.014257216
2005/2/21,1025.63 ,0.019460169
2005/2/22,1046.74 ,0.020583386
2005/2/23,1043.94 ,-0.002674962
2005/2/24,1045.46 ,0.001452185
2005/2/25,1046.76 ,0.001244428
2005/2/28,1039.99 ,-0.006469481
2005/3/1,1035.93 ,-0.00389908
2005/3/2,1021.32 ,-0.014107076
2005/3/3,1027.71 ,0.006256609
2005/3/4,1023.67 ,-0.003933989
2005/3/7,1029.87 ,0.006060565
2005/3/8,1048.99 ,0.018561548
2005/3/9,1046.54 ,-0.002328914
2005/3/10,1022.41 ,-0.023057798
2005/3/11,1027.43 ,0.004906041
2005/3/14,1031.03 ,0.003500972
2005/3/15,1013.52 ,-0.016976294
2005/3/16,1003.07 ,-0.010318463
2005/3/17,992.86 ,-0.010170826
2005/3/18,978.67 ,-0.01430006
2005/3/21,981.89 ,0.003298371
2005/3/22,964.02 ,-0.018198521
2005/3/23,959.01 ,-0.005201115
2005/3/24,964.80 ,0.006038519
2005/3/25,962.96 ,-0.001913348
2005/3/28,960.70 ,-0.002345904
2005/3/29,955.19 ,-0.005731262
2005/3/30,937.03 ,-0.019007737
2005/3/31,942.20 ,0.005516342
2005/4/1,978.15 ,0.038146769
2005/4/4,962.17 ,-0.016333979
2005/4/5,955.60 ,-0.006828329
2005/4/6,973.67 ,0.018909625
2005/4/7,984.73 ,0.011364243
2005/4/8,1003.45 ,0.019002105
2005/4/11,995.42 ,-0.007996452
2005/4/12,978.70 ,-0.016800931
2005/4/13,1000.90 ,0.022686286
2005/4/14,986.98 ,-0.013912479
2005/4/15,974.08 ,-0.013063147
2005/4/18,963.77 ,-0.010584325
2005/4/19,965.89 ,0.002193465
2005/4/20,950.87 ,-0.015549454
2005/4/21,943.98 ,-0.007241812
2005/4/22,939.10 ,-0.005169596
2005/4/25,930.07 ,-0.009616644
2005/4/26,937.08 ,0.007540293
2005/4/27,926.60 ,-0.011182574
2005/4/28,942.07 ,0.016694294
2005/4/29,932.40 ,-0.010273089
2005/5/9,909.17 ,-0.024904681
2005/5/10,913.08 ,0.004291808
2005/5/11,901.85 ,-0.01229361
2005/5/12,885.82 ,-0.017775664
2005/5/13,887.54 ,0.00194509
2005/5/16,875.27 ,-0.013826936
2005/5/17,881.46 ,0.007073238
2005/5/18,883.20 ,0.001967186
2005/5/19,884.17 ,0.001103945
2005/5/20,882.76 ,-0.001592452
2005/5/23,863.34 ,-0.022001375
2005/5/24,868.46 ,0.005924658
2005/5/25,868.45 ,-5.76E-06
2005/5/26,857.33 ,-0.012804407
2005/5/27,849.51 ,-0.00912483
2005/5/30,855.61 ,0.007185336
2005/5/31,855.95 ,0.000390364
2005/6/1,837.53 ,-0.021513039
2005/6/2,818.38 ,-0.02286838
2005/6/3,818.03 ,-0.000422787
2005/6/6,839.00 ,0.025627328
2005/6/7,837.28 ,-0.002044107
2005/6/8,905.77 ,0.081801591
2005/6/9,912.60 ,0.007541625
2005/6/10,894.56 ,-0.019776376
2005/6/13,892.96 ,-0.001785243
2005/6/14,883.54 ,-0.010551436
2005/6/15,866.83 ,-0.018904698
2005/6/16,879.24 ,0.014308391
2005/6/17,880.35 ,0.001260184
2005/6/20,906.26 ,0.029431643
2005/6/21,896.17 ,-0.011132628
2005/6/22,900.65 ,0.004999074
2005/6/23,893.57 ,-0.007854362
2005/6/24,898.30 ,0.005292243
2005/6/27,916.04 ,0.019750618
2005/6/28,903.72 ,-0.013456792
2005/6/29,898.90 ,-0.005331321
2005/6/30,878.69 ,-0.02248531
2005/7/1,859.49 ,-0.021841705
2005/7/4,855.93 ,-0.004144299
2005/7/5,849.68 ,-0.007305487
2005/7/6,842.56 ,-0.008383166
2005/7/7,844.73 ,0.002579057
2005/7/8,829.49 ,-0.018041289
2005/7/11,824.10 ,-0.006500388
2005/7/12,851.82 ,0.033635604
2005/7/13,846.23 ,-0.00655658
2005/7/14,849.59 ,0.003969365
2005/7/15,841.00 ,-0.010109582
2005/7/18,833.00 ,-0.009519608
2005/7/19,835.61 ,0.003136874
2005/7/20,842.64 ,0.008416626
2005/7/21,843.99 ,0.001597359
2005/7/22,859.69 ,0.018609291
2005/7/25,856.86 ,-0.003295362
2005/7/26,876.48 ,0.022897556
2005/7/27,894.01 ,0.020002738
2005/7/28,890.89 ,-0.003497716
2005/7/29,888.16 ,-0.003054266
2005/8/1,891.61 ,0.003876536
2005/8/2,903.60 ,0.01344875
2005/8/3,909.57 ,0.006609134
2005/8/4,904.15 ,-0.00595886
2005/8/5,923.80 ,0.021736438
2005/8/8,927.47 ,0.003970544
2005/8/9,933.09 ,0.006057332
2005/8/10,940.37 ,0.007803114
2005/8/11,953.99 ,0.014485788
2005/8/12,938.32 ,-0.016432004
2005/8/15,954.50 ,0.017250052
2005/8/16,945.06 ,-0.009894165
2005/8/17,953.01 ,0.008416415
2005/8/18,920.67 ,-0.033935564
2005/8/19,923.04 ,0.002570951
2005/8/22,931.67 ,0.009354978
2005/8/23,923.41 ,-0.008864698
2005/8/24,930.65 ,0.007837221
2005/8/25,930.12 ,-0.000572717
2005/8/26,928.26 ,-0.001999746
2005/8/29,917.37 ,-0.01172842
2005/8/30,914.88 ,-0.002715368
2005/8/31,927.92 ,0.014248863
2005/9/1,944.56 ,0.017935891
2005/9/2,947.87 ,0.003506398
2005/9/5,952.72 ,0.00511251
2005/9/6,936.61 ,-0.016906385
2005/9/7,952.76 ,0.017240901
2005/9/8,955.28 ,0.002649151
2005/9/9,949.07 ,-0.006508026
2005/9/12,949.51 ,0.000464668
2005/9/13,963.77 ,0.015026761
2005/9/14,970.19 ,0.006660275
2005/9/15,969.60 ,-0.00061328
2005/9/16,967.50 ,-0.00216894
2005/9/19,971.14 ,0.003763327
2005/9/20,961.92 ,-0.009490947
2005/9/21,944.41 ,-0.018204235
2005/9/22,923.27 ,-0.02237804
2005/9/23,916.15 ,-0.007711687
2005/9/26,918.49 ,0.002544332
2005/9/27,904.21 ,-0.015537543
2005/9/28,903.72 ,-0.000547437
2005/9/29,915.98 ,0.013561738
2005/9/30,917.39 ,0.001546985
2005/10/10,907.32 ,-0.010977859
2005/10/11,919.72 ,0.013665505
2005/10/12,923.49 ,0.004093637
2005/10/13,916.50 ,-0.007564822
2005/10/14,904.83 ,-0.012734329
2005/10/17,897.62 ,-0.007962839
2005/10/18,902.37 ,0.005283956
2005/10/19,898.74 ,-0.004013892
2005/10/20,899.92 ,0.001302929
2005/10/21,904.41 ,0.004999361
2005/10/24,906.65 ,0.00247453
2005/10/25,894.27 ,-0.013654633
2005/10/26,875.82 ,-0.020633543
2005/10/27,875.85 ,3.31E-05
2005/10/28,867.73 ,-0.009271004
2005/10/31,876.28 ,0.009856764
2005/11/1,872.87 ,-0.00389943
2005/11/2,882.48 ,0.011013158
2005/11/3,874.58 ,-0.008955464
2005/11/4,878.36 ,0.00432896
2005/11/7,877.28 ,-0.001232978
2005/11/8,881.52 ,0.004839971
2005/11/9,879.25 ,-0.002577355
2005/11/10,862.97 ,-0.018520288
2005/11/11,864.79 ,0.002111318
2005/11/14,862.15 ,-0.003053921
2005/11/15,856.64 ,-0.006395646
2005/11/16,863.12 ,0.007569151
2005/11/17,862.66 ,-0.000534109
2005/11/18,882.24 ,0.022700769
2005/11/21,883.87 ,0.001847568
2005/11/22,869.62 ,-0.016126788
2005/11/23,876.23 ,0.007603347
2005/11/24,881.49 ,0.006007562
2005/11/25,884.11 ,0.002963155
2005/11/28,880.17 ,-0.004454222
2005/11/29,871.31 ,-0.010062863
2005/11/30,873.83 ,0.002886458
2005/12/1,873.07 ,-0.000867451
2005/12/2,869.94 ,-0.003586208
2005/12/5,859.61 ,-0.011869839
2005/12/6,866.08 ,0.007520852
2005/12/7,873.84 ,0.008963427
2005/12/8,874.06 ,0.000249474
2005/12/9,887.36 ,0.015218705
2005/12/12,888.52 ,0.001307251
2005/12/13,889.10 ,0.000656149
2005/12/14,898.15 ,0.010181071
2005/12/15,896.43 ,-0.001913928
2005/12/16,902.56 ,0.006834859
2005/12/19,902.91 ,0.000386677
2005/12/20,907.32 ,0.004881993
2005/12/21,903.14 ,-0.004600372
2005/12/22,908.75 ,0.006211634
2005/12/23,915.89 ,0.00785251
2005/12/26,922.38 ,0.00708382
2005/12/27,919.36 ,-0.003271977
2005/12/28,920.92 ,0.001695745
2005/12/29,932.03 ,0.012066208
2005/12/30,923.45 ,-0.009205702
2006/1/4,941.43 ,0.019467194
2006/1/5,959.13 ,0.018807599
2006/1/6,970.03 ,0.011362333
2006/1/9,975.25 ,0.005382297
2006/1/10,978.15 ,0.002974613
2006/1/11,973.48 ,-0.004781456
2006/1/12,983.72 ,0.010517968
2006/1/13,978.81 ,-0.004988228
2006/1/16,961.44 ,-0.017746057
2006/1/17,964.29 ,0.002965347
2006/1/18,983.62 ,0.020047911
2006/1/19,991.22 ,0.007726545
2006/1/20,993.34 ,0.002136756
2006/1/23,996.16 ,0.002840921
2006/1/24,999.09 ,0.002942293
2006/1/25,1009.60 ,0.010513536
2006/2/6,1033.23 ,0.023412312
2006/2/7,1029.94 ,-0.003190952
2006/2/8,1033.07 ,0.003043875
2006/2/9,1019.60 ,-0.013041685
2006/2/10,1032.34 ,0.012493147
2006/2/13,1031.61 ,-0.000700353
2006/2/14,1038.53 ,0.006705027
2006/2/15,1041.66 ,0.00301291
2006/2/16,1020.12 ,-0.020677572
2006/2/17,1020.37 ,0.000242128
2006/2/20,1021.64 ,0.001245629
2006/2/21,1038.82 ,0.01681318
2006/2/22,1037.89 ,-0.000896213
2006/2/23,1041.37 ,0.003360681
2006/2/24,1049.44 ,0.007750345
2006/2/27,1047.85 ,-0.001523664
2006/2/28,1053.01 ,0.004929164
2006/3/1,1056.62 ,0.003427318
2006/3/2,1038.67 ,-0.016990987
2006/3/3,1041.68 ,0.002898911
2006/3/6,1038.87 ,-0.002691813
2006/3/7,1014.97 ,-0.023005699
2006/3/8,1009.27 ,-0.005617883
2006/3/9,1004.34 ,-0.004881741
2006/3/10,1008.90 ,0.004533307
2006/3/13,1019.86 ,0.010870287
2006/3/14,1018.27 ,-0.001560992
2006/3/15,1028.96 ,0.010494249
2006/3/16,1027.62 ,-0.001304232
2006/3/17,1024.02 ,-0.003504227
2006/3/20,1037.66 ,0.013324024
2006/3/21,1040.76 ,0.002985567
2006/3/22,1047.67 ,0.006638437
2006/3/23,1048.54 ,0.000831372
2006/3/24,1042.60 ,-0.005661221
2006/3/27,1050.71 ,0.007774786
2006/3/28,1055.98 ,0.005020429
2006/3/29,1065.29 ,0.008818332
2006/3/30,1055.63 ,-0.009067919
2006/3/31,1061.09 ,0.005166563
2006/4/3,1079.32 ,0.017184249
2006/4/4,1089.37 ,0.009310475
2006/4/5,1099.97 ,0.009729468
2006/4/6,1103.24 ,0.002970081
2006/4/7,1103.15 ,-7.52E-05
2006/4/10,1117.91 ,0.013376192
2006/4/11,1123.31 ,0.004828653
2006/4/12,1117.07 ,-0.00555057
2006/4/13,1093.93 ,-0.020722012
2006/4/14,1118.61 ,0.02256279
2006/4/17,1124.41 ,0.005191278
2006/4/18,1131.28 ,0.006107181
2006/4/19,1138.24 ,0.006152318
2006/4/20,1134.38 ,-0.003391197
2006/4/21,1149.16 ,0.013026488
2006/4/24,1142.70 ,-0.005621507
2006/4/25,1141.93 ,-0.000672094
2006/4/26,1155.73 ,0.012081301
2006/4/27,1155.27 ,-0.000396288
2006/4/28,1172.35 ,0.014783583
2006/5/8,1218.45 ,0.039321123
2006/5/9,1251.61 ,0.02721994
2006/5/10,1265.93 ,0.011442852
2006/5/11,1255.04 ,-0.00860867
2006/5/12,1296.26 ,0.032845299
2006/5/15,1352.16 ,0.043122622
2006/5/16,1331.13 ,-0.015551472
2006/5/17,1335.52 ,0.003302465
2006/5/18,1331.20 ,-0.003236185
2006/5/19,1366.10 ,0.026213923
2006/5/22,1373.67 ,0.005546458
2006/5/23,1317.65 ,-0.040781146
2006/5/24,1308.24 ,-0.007142998
2006/5/25,1307.70 ,-0.00041659
2006/5/26,1331.02 ,0.017835171
2006/5/29,1366.29 ,0.026499977
2006/5/30,1378.76 ,0.009122501
2006/5/31,1365.45 ,-0.009650003
2006/6/1,1402.88 ,0.027410724
2006/6/2,1390.12 ,-0.00909772
2006/6/5,1403.16 ,0.009385548
2006/6/6,1399.14 ,-0.002865668
2006/6/7,1320.23 ,-0.056398135
2006/6/8,1325.98 ,0.004352262
2006/6/9,1294.19 ,-0.023977755
2006/6/12,1297.67 ,0.002692814
2006/6/13,1298.28 ,0.000466991
2006/6/14,1283.88 ,-0.011088551
2006/6/15,1285.39 ,0.001172228
2006/6/16,1318.01 ,0.0253815
2006/6/19,1334.89 ,0.012809463
2006/6/20,1338.22 ,0.002494582
2006/6/21,1333.53 ,-0.003505395
2006/6/22,1331.55 ,-0.001484029
2006/6/23,1339.45 ,0.005927665
2006/6/26,1363.41 ,0.017893219
2006/6/27,1363.90 ,0.000354258
2006/6/28,1362.89 ,-0.000741259
2006/6/29,1395.12 ,0.023654967
2006/6/30,1393.96 ,-0.000832184
2006/7/3,1420.33 ,0.018913701
2006/7/4,1411.01 ,-0.006558344
2006/7/5,1393.01 ,-0.012759627
2006/7/6,1418.68 ,0.018424863
2006/7/7,1410.43 ,-0.005812466
2006/7/10,1412.12 ,0.001201762
2006/7/11,1418.58 ,0.004568296
2006/7/12,1419.20 ,0.000439878
2006/7/13,1346.09 ,-0.051515679
2006/7/14,1357.13 ,0.008202287
2006/7/17,1372.25 ,0.011144851
2006/7/18,1373.42 ,0.000846782
2006/7/19,1336.64 ,-0.026774117
2006/7/20,1345.19 ,0.006396617
2006/7/21,1356.03 ,0.008057574
2006/7/24,1358.12 ,0.001540523
2006/7/25,1374.17 ,0.011816317
2006/7/26,1371.30 ,-0.002092172
2006/7/27,1355.55 ,-0.011485494
2006/7/28,1341.39 ,-0.010440081
2006/7/31,1294.33 ,-0.03508666
2006/8/1,1282.06 ,-0.009480595
2006/8/2,1275.09 ,-0.005435796
2006/8/3,1271.74 ,-0.002622564
2006/8/4,1241.91 ,-0.023460696
2006/8/7,1224.10 ,-0.014337616
2006/8/8,1252.39 ,0.023105918
2006/8/9,1251.30 ,-0.000868742
2006/8/10,1271.47 ,0.016123258
2006/8/11,1275.65 ,0.003288312
2006/8/14,1245.72 ,-0.023464827
2006/8/15,1265.86 ,0.01616895
2006/8/16,1283.57 ,0.013985716
2006/8/17,1271.63 ,-0.009302202
2006/8/18,1267.87 ,-0.002957628
2006/8/21,1270.56 ,0.002126408
2006/8/22,1285.27 ,0.011574406
2006/8/23,1285.68 ,0.000320556
2006/8/24,1292.40 ,0.005227584
2006/8/25,1295.44 ,0.002349116
2006/8/28,1325.89 ,0.023510985
2006/8/29,1330.16 ,0.003213681
2006/8/30,1334.67 ,0.003395093
2006/8/31,1338.69 ,0.003014226
2006/9/1,1318.10 ,-0.015384397
2006/9/4,1337.24 ,0.014523947
2006/9/5,1340.68 ,0.002571709
2006/9/6,1346.37 ,0.004240379
2006/9/7,1328.38 ,-0.013361884
2006/9/8,1332.15 ,0.002842567
2006/9/11,1338.76 ,0.004955887
2006/9/12,1347.64 ,0.006636016
2006/9/13,1338.39 ,-0.006866082
2006/9/14,1338.28 ,-8.07E-05
2006/9/15,1362.32 ,0.017966372
2006/9/18,1375.56 ,0.009719435
2006/9/19,1378.31 ,0.001996274
2006/9/20,1378.46 ,0.000108829
2006/9/21,1387.37 ,0.006464465
2006/9/22,1374.85 ,-0.009022827
2006/9/25,1372.40 ,-0.001784192
2006/9/26,1357.65 ,-0.010749789
2006/9/27,1371.12 ,0.009922321
2006/9/28,1387.00 ,0.011585445
2006/9/29,1403.27 ,0.01172529
2006/10/9,1436.07 ,0.023380473
2006/10/10,1437.25 ,0.000815418
2006/10/11,1435.91 ,-0.000931644
2006/10/12,1426.50 ,-0.006550568
